user_id,year,month,day,had_drinks,number_of_drinks
1381,2015,4,30,Yes,1
1272,2015,4,30,No,0
6848,2015,4,30,No,0
2477,2015,4,30,No,0
2537,2015,4,30,No,0
2968,2015,4,30,No,0
1341,2015,4,30,No,0
5437,2015,4,30,No,0
6579,2015,4,30,No,0
6532,2015,4,30,No,0
6841,2015,4,30,No,0
6845,2015,4,30,No,0
6703,2015,4,30,No,0
6847,2015,4,30,Yes,1
4492,2015,4,30,No,0
6267,2015,4,30,No,0
6815,2015,4,30,No,0
5924,2015,4,30,No,0
6656,2015,4,30,Yes,1
4215,2015,4,30,No,0
6451,2015,4,30,Yes,1
6023,2015,4,30,Yes,1
6713,2015,4,30,No,0
6321,2015,4,30,No,0
6813,2015,4,30,No,0
6793,2015,4,30,No,0
6838,2015,4,30,No,0
819,2015,4,30,No,0
1872,2015,4,30,No,0
6524,2015,4,30,No,0
6699,2015,4,30,No,0
4656,2015,4,30,No,0
886,2015,4,30,No,0
4456,2015,4,30,No,0
3753,2015,4,30,No,0
6862,2015,4,30,Yes,3
5131,2015,4,30,No,0
2433,2015,4,30,No,0
1061,2015,4,30,No,0
6641,2015,4,30,Yes,3
1786,2015,4,30,No,0
1472,2015,4,30,No,0
3659,2015,4,30,No,0
6757,2015,4,30,No,0
1840,2015,4,30,No,0
6839,2015,4,30,No,0
6727,2015,4,30,No,0
3603,2015,4,30,Yes,1
6900,2015,4,30,No,0
608,2015,4,30,No,0
6799,2015,4,30,No,0
6641,2015,5,1,No,0
6678,2015,5,1,No,0
1113,2015,5,1,No,0
5702,2015,5,1,No,0
6752,2015,5,1,No,0
6023,2015,5,1,No,0
247,2015,5,1,Yes,3
1628,2015,5,1,No,0
886,2015,5,1,No,0
6847,2015,5,1,Yes,2
6847,2015,5,1,Yes,1
6847,2015,5,1,Yes,2
6847,2015,5,1,Yes,1
6845,2015,5,1,No,0
6580,2015,5,1,No,0
6925,2015,5,1,No,0
6927,2015,5,1,Yes,1
3027,2015,5,1,No,0
6763,2015,5,1,No,0
327,2015,5,1,No,0
5481,2015,5,1,Yes,4
6899,2015,5,1,Yes,2
6703,2015,5,1,No,0
819,2015,5,1,Yes,5
6815,2015,5,1,No,0
6932,2015,5,1,No,0
6935,2015,5,1,Yes,1
2477,2015,5,1,Yes,3
6942,2015,5,1,No,0
6939,2015,5,1,Yes,3
2763,2015,5,1,No,0
6321,2015,5,1,No,0
1872,2015,5,1,No,0
4215,2015,5,1,No,0
2744,2015,5,1,Yes,1
6900,2015,5,1,No,0
6959,2015,5,1,No,0
1061,2015,5,1,No,0
3104,2015,5,1,Yes,7
1472,2015,5,1,No,0
852,2015,5,1,No,0
2537,2015,5,1,No,0
6699,2015,5,1,No,0
1840,2015,5,1,No,0
6367,2015,5,1,No,0
1725,2015,5,2,No,0
3027,2015,5,2,No,0
6967,2015,5,2,No,0
6899,2015,5,2,No,0
6969,2015,5,2,Yes,2
5481,2015,5,2,Yes,6
3705,2015,5,2,No,0
6367,2015,5,2,No,0
247,2015,5,2,No,0
5443,2015,5,2,Yes,1
6845,2015,5,2,No,0
6847,2015,5,2,Yes,1
2477,2015,5,2,Yes,2
6960,2015,5,2,No,0
1655,2015,5,2,Yes,1
720,2015,5,2,Yes,2
6927,2015,5,2,Yes,1
6641,2015,5,2,Yes,7
2744,2015,5,2,Yes,1
886,2015,5,2,Yes,1
6321,2015,5,2,No,0
2537,2015,5,2,No,0
1628,2015,5,2,No,0
2978,2015,5,2,No,0
2749,2015,5,2,No,0
6978,2015,5,2,No,0
4215,2015,5,2,No,0
1855,2015,5,2,No,0
1472,2015,5,2,No,0
1061,2015,5,2,No,0
6023,2015,5,2,Yes,2
6678,2015,5,2,No,0
6976,2015,5,2,No,0
1872,2015,5,2,No,0
1957,2015,5,2,No,0
6925,2015,5,2,No,0
3435,2015,5,2,No,0
1840,2015,5,2,No,0
6995,2015,5,2,No,0
6847,2015,5,2,Yes,1
3326,2015,5,3,No,0
6413,2015,5,3,No,0
1725,2015,5,3,No,0
6921,2015,5,3,Yes,3
5861,2015,5,3,Yes,1
4634,2015,5,3,No,0
6927,2015,5,3,Yes,1
6678,2015,5,3,No,0
6995,2015,5,3,Yes,1
6967,2015,5,3,No,0
6641,2015,5,3,No,0
2696,2015,5,3,Yes,1
2477,2015,5,3,Yes,1
1628,2015,5,3,No,0
4456,2015,5,3,No,0
2944,2015,5,3,No,0
3027,2015,5,3,No,0
1872,2015,5,3,No,0
6847,2015,5,3,Yes,1
1615,2015,5,3,No,0
5481,2015,5,3,Yes,7
7003,2015,5,3,No,0
7002,2015,5,3,No,0
2537,2015,5,3,No,0
6023,2015,5,3,Yes,2
6321,2015,5,3,No,0
4215,2015,5,3,No,0
247,2015,5,3,No,0
2978,2015,5,3,Yes,1
6611,2015,5,3,No,0
3435,2015,5,3,No,0
6552,2015,5,3,No,0
1855,2015,5,3,No,0
6925,2015,5,3,No,0
3705,2015,5,3,No,0
1317,2015,5,3,No,0
7005,2015,5,3,No,0
6969,2015,5,3,Yes,2
6750,2015,5,3,No,0
7022,2015,5,3,Yes,1
7020,2015,5,3,Yes,0
6658,2015,5,3,No,0
7024,2015,5,3,No,0
1615,2015,5,3,No,0
4991,2015,5,3,No,0
1840,2015,5,3,No,0
886,2015,5,3,No,0
7030,2015,5,4,No,0
7031,2015,5,4,No,0
6641,2015,5,4,No,0
6969,2015,5,4,Yes,2
5861,2015,5,4,No,0
2115,2015,5,4,No,0
6967,2015,5,4,No,0
2393,2015,5,4,No,0
7034,2015,5,4,No,0
1628,2015,5,4,No,0
3435,2015,5,4,Yes,2
3027,2015,5,4,No,0
2537,2015,5,4,No,0
6925,2015,5,4,No,0
4634,2015,5,4,No,0
5131,2015,5,4,No,0
1559,2015,5,4,No,0
852,2015,5,4,No,0
6927,2015,5,4,No,0
6847,2015,5,4,Yes,1
7003,2015,5,4,No,0
2521,2015,5,4,No,0
819,2015,5,4,No,0
1872,2015,5,4,No,0
1272,2015,5,4,No,0
1220,2015,5,4,No,0
247,2015,5,4,Yes,2
7050,2015,5,4,No,0
6580,2015,5,4,No,0
6023,2015,5,4,No,0
3603,2015,5,4,No,0
6900,2015,5,4,No,0
5472,2015,5,4,No,0
2477,2015,5,4,No,0
2433,2015,5,4,No,0
7055,2015,5,4,No,0
1721,2015,5,4,No,0
5007,2015,5,4,No,0
6321,2015,5,4,No,0
7016,2015,5,4,No,0
2763,2015,5,4,No,0
6535,2015,5,4,No,0
5653,2015,5,4,No,0
1549,2015,5,4,No,0
3744,2015,5,4,No,0
3326,2015,5,4,No,0
7057,2015,5,4,No,0
3409,2015,5,4,No,0
7005,2015,5,4,No,0
3473,2015,5,4,Yes,1
3164,2015,5,4,Yes,2
4215,2015,5,4,No,0
7064,2015,5,4,No,0
7068,2015,5,4,No,0
886,2015,5,4,No,0
6701,2015,5,4,No,0
7082,2015,5,4,No,0
7086,2015,5,4,No,0
6995,2015,5,4,No,0
1285,2015,5,4,No,0
6836,2015,5,4,No,0
1840,2015,5,4,No,0
7091,2015,5,4,No,0
